container_source_id,container_relative_path,entry_path,archive_depth,uncompressed_bytes,compressed_bytes,crc32,sha256,outer_exact_match_paths,inspection_status
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,seed_common.py,1,8495,2878,A43C2890,FA16A4AEB1914CFC8EA77796E8541068D39110BBECDFCEC4DC32F30965AB8EAC,03-nutrition/seed_common.py,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,build.gradle.kts,1,298,126,C2608632,3C8E55836BE7A785EFB97781ACD41ECDE5E4B949E2C7EE66D9B5BA4BC242DA75,03-nutrition/build.gradle.kts,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,.gitignore,1,118,96,B6DE96ED,45154AD72210A8E927CE4F2D4B086E8E39ACAF0673A02A9BF8876FE0DFB8E24C,03-nutrition/.gitignore,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,app/build.gradle.kts,1,2386,821,B3483DD5,B46E04FD4843FC000BA6CA2FEF03E97FC9B5A04902D19EAC14EB16C1A1F086FB,03-nutrition/app/build.gradle.kts,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,app/src/main/AndroidManifest.xml,1,659,280,81765226,CC19F550B1558AE9C9B8F9DAD70D21A92F79BB72A77DE30A8934C819B64CEE16,03-nutrition/app/src/main/AndroidManifest.xml,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,app/src/main/res/values/styles.xml,1,119,99,F339CD29,D24FE3985EAC5A197D7CCB948A080EF1E0299B23DCCAFF51D4311D52FB132A4E,03-nutrition/app/src/main/res/values/styles.xml,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,app/src/main/java/com/macrotrack/app/MainActivity.kt,1,1454,506,100E5EAD,F61B9881FF3EB070DDBC764C37F6251B88CD013BC90796AD079BB32A4C099868,03-nutrition/app/src/main/java/com/macrotrack/app/MainActivity.kt,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,app/src/main/java/com/macrotrack/app/data/SupabaseClientProvider.kt,1,931,313,2A6A35A4,2177B2E9316F6F392304D4005E3B7382CC96AB645430196993F05B73FAACCEC7,03-nutrition/app/src/main/java/com/macrotrack/app/data/SupabaseClientProvider.kt,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,app/src/main/java/com/macrotrack/app/domain/AdaptiveNutrition.kt,1,1852,773,A58D7BAC,3ABBE4D4B7532B6ED636AB18AA939160EDBEAE788DF22AF7ADAE0AE663AC80AA,03-nutrition/app/src/main/java/com/macrotrack/app/domain/AdaptiveNutrition.kt,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,app/src/test/java/com/macrotrack/app/domain/AdaptiveNutritionTest.kt,1,1066,453,F0ABBF73,2F0C35B8B623F104A97AFE4CE099306915AA08783AC7124D9719A6CAB1857045,03-nutrition/app/src/test/java/com/macrotrack/app/domain/AdaptiveNutritionTest.kt,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,gradle.properties,1,136,116,EB58CEEB,678C35A27EEDA302D6A960484179D118D08FB1EDF05C1B40745BC7AED6E88F03,03-nutrition/gradle.properties,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/ADAPTIVE_ENGINE_CONTRACT.md,1,3039,1488,8F2D8FDD,4434A277973B0A49891A003675DA0A9441EE78054E5E99C176185D6EC7403277,03-nutrition/docs/ADAPTIVE_ENGINE_CONTRACT.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,adaptive_engine.py,1,14139,4125,FE00E89F,93A02EC045E92A067501564A353B9CF4A616AFDB9C1438A1DD061B2487DE13AF,03-nutrition/adaptive_engine.py,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,import_ausnut.py,1,22162,5960,EBA22F18,452BEA6D9A67EAC1C02C5928077D2787F423FB3A90FB2266041589CEA4364F36,03-nutrition/import_ausnut.py,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,settings.gradle.kts,1,393,209,57CDC879,A65B2A8842CBF4BD4C616B6E4584ACA527AA5BB2CE7A87E562BBCFD853522D62,03-nutrition/settings.gradle.kts,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,supabase/migrations/001_macro_foundation.sql,1,22189,3708,96910599,5E30694396A5AB83FFC39ADBE68107F4BBC3125DB1C04FCE4899DD5076A7AEC3,03-nutrition/supabase/migrations/001_macro_foundation.sql,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,examples/checkin.json,1,1078,268,BD8374B1,200BAD08EBD99C2F0CA65552AE02A9588FE7B6B6044F5E9C19964D93686B5F1B,03-nutrition/examples/checkin.json,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,import_openfoodfacts.py,1,13855,4323,0E54D8A7,E0B517689394127B71FC6114F05CFB42DCB5DB07227684043619B06387C7CC0B,03-nutrition/import_openfoodfacts.py,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,gradle/wrapper/gradle-wrapper.properties,1,250,152,206F27C3,9EE0C9BDD0FB226D8059033A213E81830358B3D4C16B2D0A52CF3A4BAC7EC14A,03-nutrition/gradle/wrapper/gradle-wrapper.properties,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,tests/fixtures/nuttab_foods.csv,1,33,32,11E3F054,F98FA77BBA18E857C4B0BB4EEE1C3A3C3A3BA929D5BE1D65D21CFAD9C62D09A8,03-nutrition/tests/fixtures/nuttab_foods.csv,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,tests/fixtures/ausnut_measures.csv,1,70,70,15024ECF,763BBDB6FC4E5772C1033BE89685AF3FE817E8ECF9FE426C16214F54498CC2D7,03-nutrition/tests/fixtures/ausnut_measures.csv,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,tests/fixtures/off.jsonl,1,1010,355,A3D9A1A9,C3CB1DB5AAC57B051A3D5071EDF49B8736F92995CFA6DE1B3326FB378613D2BD,03-nutrition/tests/fixtures/off.jsonl,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,tests/fixtures/nuttab_nutrients.csv,1,197,136,A36096D5,FF263407B1F2008E047871D45D5399215390DD6005A3BAF8E5B4D76B2E8D8E4F,03-nutrition/tests/fixtures/nuttab_nutrients.csv,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,tests/fixtures/ausnut_wide.csv,1,166,136,0349FAB0,5A7A755CA034240DEC4CF263B55A92A581C1AD543402DDB4350BB16AB23FCA47,03-nutrition/tests/fixtures/ausnut_wide.csv,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,tests/test_adaptive_engine.py,1,2884,973,0077053F,6D891DECA22E45DB0EE011BC43B35DCE74AE49F6C8D96C86684AC082603B35AD,03-nutrition/tests/test_adaptive_engine.py,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,tests/test_importers.py,1,4114,1067,F2829C7B,E277CB20F29AC0A591F676A00C7DACDAB8B13612A3EA7F0C8C4F26471E9B59DC,03-nutrition/tests/test_importers.py,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,seed_foods_ausnut.py,1,177,143,C9EA6284,0B3D168CD183690DE9505DD20F8CF300CD977A93C4968851F40BA03B7C760FBC,03-nutrition/seed_foods_ausnut.py,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,CLAUDE.md,1,5955,2889,4E98D1E5,9C5E40979E520349E66F019494A52B60CBFE122039D093646268708CC63C544F,03-nutrition/CLAUDE.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/DATA_IMPORT_AND_PROVENANCE.md,1,6684,3105,A1AA6B73,21DF6E458DD907101B02509E5262BA7DC798BD8C0AF375C52A563D6F0C2B58CB,03-nutrition/docs/DATA_IMPORT_AND_PROVENANCE.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/UX_FLOWS_AND_EDGE_CASES.md,1,7627,3504,BE2ECE68,8CB238C611BD75B4A50656879DB0F1983CD6E20E75297430B99B1B2135CAB368,03-nutrition/docs/UX_FLOWS_AND_EDGE_CASES.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/ALGORITHM_AND_EVIDENCE.md,1,9193,4118,6E54DABB,9FA0E4A64E94EAD7B1984623A6A07B23E52B104756592549BC71C1CC2A2FF153,03-nutrition/docs/ALGORITHM_AND_EVIDENCE.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/PRODUCT_REQUIREMENTS.md,1,11246,4793,9FE2B852,8B8279FAAC1E4FA3E98860591A9D562F85D966CB1C1F9775ADFCF44ABE2A9D0C,03-nutrition/docs/PRODUCT_REQUIREMENTS.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/RESEARCH_BUNDLE_INDEX.md,1,4403,2243,1A92A395,1BB47B2BFDB7F7909B0B3F7C699FA6E0F33DEE6E93F1FFE82F88300CCD960A16,03-nutrition/docs/RESEARCH_BUNDLE_INDEX.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/BUILD_ROADMAP_AND_TEST_PLAN.md,1,8882,4047,F55BEF30,907B62E078D6224F83F5DB897A56513E9827FB43F8B7FB0C6A809BABB291B0FF,03-nutrition/docs/BUILD_ROADMAP_AND_TEST_PLAN.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/SOURCE_REGISTER.md,1,8461,3309,805497E8,3F1996875575024C93FC3023B09A620B6133750EF191741E50564D8DC968A222,03-nutrition/docs/SOURCE_REGISTER.md,content_hashed_not_executed
SRC-0EEBE79506EA8583,09-original-archives/macrotrack-claude-code.zip,docs/ARCHITECTURE_AND_DATA_SECURITY.md,1,8307,3850,2623334A,969C374CEB97442196BAF09A7F93B6BF0C68B7E580779A11F31ABCD994D35DB3,03-nutrition/docs/ARCHITECTURE_AND_DATA_SECURITY.md,content_hashed_not_executed
SRC-BC64F47C56305CE4,09-original-archives/THE-Hybrid-System-Evidence-Platform-Design-Pack-v2.zip,THE-Hybrid-System-Evidence-README.md,1,6966,2908,21EF48A7,A5646883D2251B22A8CFE50EF518BD4C40919D9D50D9FED05A402942E9780BB0,00-governance/THE-Hybrid-System-Evidence-README.md,content_hashed_not_executed
SRC-BC64F47C56305CE4,09-original-archives/THE-Hybrid-System-Evidence-Platform-Design-Pack-v2.zip,THE-Hybrid-System-Traceability-System-Design.md,1,11292,4557,BC6F8185,3877408B2CB263D50757C886F7D340EB423E631B596B3A9056095B6D89E4A9E9,00-governance/THE-Hybrid-System-Traceability-System-Design.md,content_hashed_not_executed
SRC-BC64F47C56305CE4,09-original-archives/THE-Hybrid-System-Evidence-Platform-Design-Pack-v2.zip,schemas/evidence-record.schema.json,1,5292,1279,E86340B9,B90195EBDD863DD376DCBE0E1868C4A70AA4774E25F9EE4C92CDD0DC08E758F5,00-governance/evidence-record.schema.json,content_hashed_not_executed
SRC-BC64F47C56305CE4,09-original-archives/THE-Hybrid-System-Evidence-Platform-Design-Pack-v2.zip,schemas/decision-receipt.schema.json,1,3304,810,1013F530,38CFEFC085608400ECFD86A1EF05E5699EB750BE081F7E56C133C2D4EC785EFB,00-governance/decision-receipt.schema.json,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/THE-Coach-Brain-v0-AI-Model-Spec.md,1,12793,5260,65D5243F,691DF167A1704B95E848AAC2B952837D1BE8636FE115480F65F8C7091031FCE8,01-strength/strengthside-research/strength-adaptive-engine-v2/THE-Coach-Brain-v0-AI-Model-Spec.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/THE-Coach-Brain-v0-AI-Model-Spec.md | 05-coordinator/THE-Coach-Brain-v0-AI-Model-Spec.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/THE-Coach-Brain-v0-AI-Model-Spec.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/AUDIT.md,1,14592,6147,007F27EF,EEC2356F589DD92064BCA3069FCF8DC6DA8A475BBF05457DAE947D4AE0F1E6DA,01-strength/strengthside-research/strength-adaptive-engine-v2/AUDIT.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/AUDIT.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/AUDIT.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/hybrid_adaptive_evidence_bundle_2026-08-01.md,1,60245,20451,43E95C50,6A1A2F7361651F296087CC69F18C3ACA39D1E6D968061D61EF22AB7420C81FD5,01-strength/strengthside-research/strength-adaptive-engine-v2/hybrid_adaptive_evidence_bundle_2026-08-01.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/hybrid_adaptive_evidence_bundle_2026-08-01.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/hybrid_adaptive_evidence_bundle_2026-08-01.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/design.md,1,24282,9538,33E2B24C,0A76F115A9F45F32D0510EFA1CBD42EDC131788634912298AD069274CF12782B,01-strength/strengthside-research/strength-adaptive-engine-v2/design.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/design.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/design.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/JARVIS_TAKEOVER_AUDIT.md,1,3161,1519,C30C892A,C620183976940ACC919AD03BA06E063BCDBCFBA13F7FE24DEB04B762E9865905,01-strength/strengthside-research/strength-adaptive-engine-v2/JARVIS_TAKEOVER_AUDIT.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/JARVIS_TAKEOVER_AUDIT.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/JARVIS_TAKEOVER_AUDIT.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/HybridTraining_Audit.md,1,13676,6169,A231F2EF,3389AC6011FF09F40056B82AC8B5BA44E126C28D961D0B81B68F6BA596A119CB,01-strength/strengthside-research/strength-adaptive-engine-v2/HybridTraining_Audit.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/HybridTraining_Audit.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/HybridTraining_Audit.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/FILE_TREE.md,1,4392,1277,0C7F9741,E18BBE992B5DA528C05973F327B83868DE6B3E9C3F7BD0F9ABAD593351797E48,01-strength/strengthside-research/strength-adaptive-engine-v2/FILE_TREE.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/FILE_TREE.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/FILE_TREE.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/04_APP_PROTOTYPES/THE-Hybrid-Engine-pro-dashboard.html,1,72849,21079,C1EFE2EB,FEBA463254ED1D97AF706328D2C818B2674063BA46F234714C994587264543B9,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/04_APP_PROTOTYPES/THE-Hybrid-Engine-pro-dashboard.html,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/04_APP_PROTOTYPES/THE-Hybrid-Engine-polished-sendable.html,1,63544,18506,DCBB89D8,71E5A1B351BFCA696CEEF3EB20BBB866570236C5024AD92F95136D52B1F9807C,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/04_APP_PROTOTYPES/THE-Hybrid-Engine-polished-sendable.html,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/SHA256SUMS.txt,1,3088,1200,88FC80D5,6CCB5FE65C343F20659CB5A23111C0B49BAAC8B6C7A8E471D83462F9E475C5B6,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/SHA256SUMS.txt,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120.csv,1,55710,6845,E51C6B2C,8B2F5281B7B0E5D245901F3F5C2BA8DE0F16243057665A6CEDD997DF3C292093,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120.csv,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120-README.md,1,1872,952,BE218809,BE41997EA2BA2978651160C85E733B4A5B79ADE4AB17FFE64B3C5C21CB603995,01-strength/strengthside-research/strength-adaptive-engine-v2/exercise-library/hybrid-engine-exercise-library-120-README.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/exercise-library/hybrid-engine-exercise-library-120-README.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120-README.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/THE-HYBRID-ENGINE-120-exercise-library.html,1,250640,47728,5FEDE8D6,1B6946C65A23DD67FFCA658335CA3B801393D92FA5BFBA1239B79F677B388B75,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/THE-HYBRID-ENGINE-120-exercise-library.html,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-search.html,1,12907,3701,D1EC0A2E,9358A10FA0A624E764A339AF8706DFF049444D8E94C801A45F281611C44DA010,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-search.html,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120.json,1,142633,9455,141F8C88,3E775BE7D550908B804EC0159ED3CAF31E3593E898A59D8BF970E9354889E4B3,01-strength/strengthside-research/strength-adaptive-engine-v2/exercise-library/hybrid-engine-exercise-library-120.json | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/exercise-library/hybrid-engine-exercise-library-120.json | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/03_EXERCISE_LIBRARY/hybrid-engine-exercise-library-120.json,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/hybrid-engine-final-evidence-dossier.md,1,821366,103664,8B25B796,AF973C950A634F90BBA822C03D4074B4E6624F5CFA63E29109A3902B33C4D0E2,01-strength/strengthside-research/strength-adaptive-engine-v2/final-evidence-dossier.md | 02-conditioning/hybrid-engine-research/2026-08-16-progression-evidence-answer.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/final-evidence-dossier.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/hybrid-engine-final-evidence-dossier.md,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/build_final_dossier.py,1,188290,62932,C17372C1,9C841846E05426945B1D77C96C869487D3EB5957B6216564021E2A20FC7E23D7,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/build_final_dossier.py,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/THE_Hybrid_Engine_Final_Evidence_Dossier.pdf,1,2174580,1250279,FFA27F8D,B6B6EB5624228A932BCBF92DE5A1C1AE588ABD3CE2EB84E83C5D7576B019D2F4,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/THE_Hybrid_Engine_Final_Evidence_Dossier.pdf,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/THE_Hybrid_Engine_Final_Evidence_Dossier.docx,1,158232,154156,520E7A64,A31B7712B5D07FA80824CCBAB745A1D700F7B2DC0C08C924D065BE9DB5FEDFE4,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/THE_Hybrid_Engine_Final_Evidence_Dossier.docx,content_hashed_not_executed
SRC-CD4DF27353808642,09-original-archives/THE_Hybrid_Engine_Project_Handoff_2026-08-16.zip,THE_Hybrid_Engine_Project_Handoff_2026-08-16/README_FIRST.md,1,2079,1150,892FDDD5,83F7D909D87E2D463A90380DD55A032AC2D3CFB10382B7FF9399452E21DF5BFC,01-strength/strengthside-research/strength-adaptive-engine-v2/README_FIRST.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/README_FIRST.md | 06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/README_FIRST.md,content_hashed_not_executed
SRC-10E037069513FD36,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,THE_Hybrid_Strength_README.md,1,3911,1840,55B63758,0B0DF6FF826A919742DF1F63A8A9CC393924048406AC6878CDEC74FD7BD1AF8E,01-strength/THE_Hybrid_Strength_README.md,content_hashed_not_executed
SRC-10E037069513FD36,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,THE_Hybrid_Strength_Algorithm_Transparency_Audit_2026-08-25.md,1,12654,4982,4F27E907,7AB062E6C662F5003C5A22318B985EA528B38F8C0C1E652D0CDC7FD6F5EFCE40,01-strength/THE_Hybrid_Strength_Algorithm_Transparency_Audit_2026-08-25.md,content_hashed_not_executed
SRC-10E037069513FD36,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,THE_Hybrid_Strength_Deep_Pass_Changelog_2026-08-25.md,1,3219,1707,0AF728DA,9C8BC664F0CF16B0D21613420C45ABB2568847328DCA8164CEEBDAE9373CCE0C,01-strength/THE_Hybrid_Strength_Deep_Pass_Changelog_2026-08-25.md,content_hashed_not_executed
SRC-10E037069513FD36,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,THE_Hybrid_Strength_MacroFactor_RP_Research_and_Implementation_Spec.md,1,51809,17932,6987F57D,CAFBCC4B4D8DF347B87C6263932C72D2719E890C698936B2CBEA8753DB2FA192,01-strength/THE_Hybrid_Strength_MacroFactor_RP_Research_and_Implementation_Spec.md,content_hashed_not_executed
SRC-10E037069513FD36,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,THE_Hybrid_Strength_MacroFactor_RP_Deep_Technical_Research.md,1,30504,11463,A4436B81,6B4D22EF8CD6C8E6FF40789B3998205235C9022F7734EE56A3C20417A6BC3777,01-strength/THE_Hybrid_Strength_MacroFactor_RP_Deep_Technical_Research.md,content_hashed_not_executed
SRC-10E037069513FD36,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,THE_Hybrid_Strength_PubMed_RP_Validation_Review.md,1,23071,8445,419DD05F,3021041A282397BA13AE3C636E96498EDCB19BF2ECD5055C5F7712FBA774C4BC,01-strength/THE_Hybrid_Strength_PubMed_RP_Validation_Review.md,content_hashed_not_executed
SRC-10E037069513FD36,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,THE_Hybrid_Strength_Formula_Registry.md,1,11621,4578,0B1764A4,9027BC4C230AA0EB02B1DA70F1DB7207FE9BCB5BD0BE9DFA2570ED3AEA144CC1,01-strength/THE_Hybrid_Strength_Formula_Registry.md,content_hashed_not_executed
SRC-10E037069513FD36,09-original-archives/THE_Hybrid_Strength_MacroFactor_RP_Handoff_Pack_2026-08-25.zip,THE_Hybrid_Strength_Claim_Matrix.md,1,24432,8189,34300D96,8B679679F89A7A7487D240CD971ABFDD0761FF20CB617941A273ABA03FD0F41F,01-strength/THE_Hybrid_Strength_Claim_Matrix.md,content_hashed_not_executed
